Method,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,MacroAUROC,MacroFPR,LogLoss,TrainSeconds,CommMB,Parameters,Seed
FedAvg,0.8260736622654621,0.563656727143661,0.8925581607789334,0.563656727143661,0.5492401184485909,0.9603042675515755,0.10023871254235343,0.6569442080260363,107.80496621131897,69.158935546875,22662,211
FedProx,0.8331619179986102,0.6052884305622572,0.8603477987827327,0.6052884305622572,0.6013539605035326,0.9596819866774555,0.09535710731470291,0.3798173614865037,130.95858097076416,69.158935546875,22662,211
Async-Stale,0.8073106323835997,0.495162564192235,0.3964177891789665,0.495162564192235,0.4344240720668416,0.933060653263793,0.1107628562880257,1.7170152086955766,88.09676051139832,55.672943115234375,22662,211
CoordMedian,0.6089228630993746,0.7255396237896652,0.7497625052772022,0.7255396237896652,0.6659447379949942,0.9593747429458593,0.07862184574685775,0.5597479554154092,108.63356614112854,69.158935546875,22662,211
TrimmedMean,0.6233217512161223,0.7418846721347196,0.7547557121760632,0.7418846721347196,0.6852868589142744,0.9610156539880551,0.07627091262624015,0.49479612526386735,108.62983250617981,69.158935546875,22662,211
MultiKrum,0.5903822098679639,0.658416068374076,0.6719640184502188,0.658416068374076,0.5288471562250213,0.9578601231455027,0.0817598327545131,1.1502978945938689,108.43769383430481,69.158935546875,22662,211
RawTrust,0.8376372480889507,0.6318121948676985,0.8063453334893934,0.6318121948676985,0.6076294823824767,0.9612008380473841,0.08840768360494061,0.3518537180823524,86.84141302108765,55.3271484375,22662,211
AgriTrust-ACFL,0.8340236275191105,0.6356911280290213,0.8357328701184131,0.6356911280290213,0.6211346959931267,0.9595658688426986,0.09502562800058828,0.36284067209109777,110.92237710952759,54.11686706542969,22662,211
