Method,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,MacroAUROC,MacroFPR,LogLoss,TrainSeconds,CommMB,Parameters,Seed
FedAvg,0.8266296038915913,0.5674066468343326,0.8972070797682147,0.5674066468343326,0.5526846178269061,0.9600880538256334,0.09990916689089385,0.6602790805681935,108.74527144432068,69.158935546875,22662,181
FedProx,0.8313273106323836,0.6010099097020256,0.8621705055862039,0.6010099097020256,0.5855812700437825,0.9557318654234432,0.09680279738391535,0.3944710462999726,131.87232089042664,69.158935546875,22662,181
Async-Stale,0.8081445448227936,0.5069058622594672,0.6611035743791183,0.5069058622594672,0.4564373424762145,0.9425964889225863,0.11039722865583018,1.0151791307703866,88.66789937019348,52.38789367675781,22662,181
CoordMedian,0.6166782487838777,0.7170715585907419,0.7451332650057166,0.7170715585907419,0.6584644311478843,0.9576621552933124,0.07736923578383416,0.5574337815860494,108.56740069389343,69.158935546875,22662,181
TrimmedMean,0.6209589993050729,0.7244313639402159,0.7651436687624075,0.7244313639402159,0.673174791090336,0.9598842493235828,0.07652800001099024,0.5105653129248896,109.26705145835876,69.158935546875,22662,181
MultiKrum,0.5906045865184155,0.6602311496361384,0.6610659740520957,0.6602311496361384,0.5242708694995698,0.9581514530249811,0.08164322416927629,1.1964577932462848,110.01149606704712,69.158935546875,22662,181
RawTrust,0.8283808200138986,0.5918797618457796,0.8818340278682936,0.5918797618457796,0.5782078828425713,0.9579250912424518,0.0989445519415687,0.49694060030788156,89.1229829788208,55.15425109863281,22662,181
AgriTrust-ACFL,0.7622237665045171,0.7168170181955597,0.7056147968223309,0.7168170181955597,0.6648791810376765,0.95921969351058,0.06726377730829781,0.4215917738196563,112.05637264251709,57.57481384277344,22662,181
