Method,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,MacroAUROC,MacroFPR,LogLoss,TrainSeconds,CommMB,Parameters,Seed
FedAvg,0.8266296038915913,0.5646874006484872,0.8941772212015549,0.5646874006484872,0.5495931223297491,0.9585031425782112,0.0997858310647602,0.693901070639089,108.93407678604126,69.158935546875,22662,239
FedProx,0.8308269631688673,0.6079948301132169,0.86852319362819,0.6079948301132169,0.6008299690553679,0.95871086232216,0.09752125677460506,0.3943158880646335,133.95429754257202,69.158935546875,22662,239
Async-Stale,0.80864489228631,0.5323275251041004,0.5642165478531629,0.5323275251041004,0.49942292447745396,0.9459684951433821,0.11071534810355249,1.3266157174270417,87.82957649230957,55.15425109863281,22662,239
CoordMedian,0.6081445448227936,0.7202489135898861,0.7314654381683199,0.7202489135898861,0.6580673634901664,0.9575998189171168,0.07878298606238748,0.5472298131481352,109.21391367912292,69.158935546875,22662,239
TrimmedMean,0.6203196664350243,0.7340758288368754,0.7664631439022954,0.7340758288368754,0.6811700796870209,0.9591007057149143,0.07662472158776225,0.5104163426774748,111.53206038475037,69.158935546875,22662,239
MultiKrum,0.5906045865184155,0.6611486916822769,0.6396810681611899,0.6611486916822769,0.5286035338192057,0.9585231460663618,0.08170055544259222,1.159291269792373,120.68155550956726,69.158935546875,22662,239
RawTrust,0.786184850590688,0.6726725476725613,0.7291635025963802,0.6726725476725613,0.6181452301549429,0.9594316480507056,0.07184248512521542,0.39654855898787505,101.04361009597778,54.46266174316406,22662,239
AgriTrust-ACFL,0.7931341209173037,0.7183296436713965,0.7083021048603128,0.7183296436713965,0.6894238319312405,0.9583879942708572,0.07407631626095147,0.37281292767613944,127.53128719329834,56.01873779296875,22662,239
